"","Starter OLS","Starter Probit","Starter Logit","Player OLS","Player Probit","Player Logit","Attempt OLS","Attempt Probit","Attempt Logit"
"(Intercept)",0.234669832596668,0.678052360342959,1.28666785699547,0.253824624087378,0.727110188639656,1.3528532101993,0.0672595369897746,0.177264580580348,0.514766137161627
"ydstogo",0.00904737407042016,0.0351066597064204,0.0598536377620695,0.00919346907251039,0.0357227415403842,0.0606666831592576,0.00245223629532838,0.0201084732717775,0.0347893614415187
"posteam_timeouts_remaining",0.0095380772696873,0.0289190126628648,0.0480783244861949,0.00950588701778541,0.0285433161421581,0.0473369091819527,0.00306002242394971,0.011800860367116,0.020660739088436
"defteam_timeouts_remaining",0.00938193129784172,0.0280993741572195,0.046561066762509,0.00935009155027604,0.0279636970544853,0.0463093311450777,0.00297984762778868,0.012003147921335,0.021106597919987
"rush_attempt",0.0219568703798112,0.064773008149499,0.10795306127727,0.0221671379919009,0.0653356357769927,0.108697708071655,NA,NA,NA
"week",0.0106531405758433,0.03190175969114,0.0530745216792729,0.01049512670756,0.0311915345378293,0.0518141539000099,0.00282807304921291,0.0124916721844519,0.0219489880095396
"temp",0.0112671420529284,0.0338174983392257,0.056201027737888,0.011159858266228,0.0332686674354537,0.0553628743696506,0.00307375298121794,0.013864656522215,0.0243307107734894
"wind",0.0113306484547723,0.0343251515654905,0.0571745164788506,0.0111335150407854,0.0335083193268296,0.0558818026001893,0.00311543046362996,0.0138972661114261,0.024228303063637
"vegas_wp",0.0110621870152062,0.0330435958627909,0.0548875726123668,0.0111741726731605,0.0328974113834188,0.0544725663189753,0.00625220553575652,0.028897844859684,0.0508807369148463
"spread_line",0.0131162219884689,0.0393171543522558,0.0653776583607643,0.0131604135473746,0.039133603158198,0.0650936523480549,0.00233686072096216,0.0104731287266641,0.0183632141537976
"total_line",0.0137781047840492,0.0409875776024384,0.068147744597709,0.0136314517994972,0.040707245136923,0.0675015446194547,0.00328085918575443,0.014166268238525,0.0249366378076446
"prep_days",0.00816940263454745,0.0247638870760084,0.0411691811131041,0.0081903303831283,0.0247721112812565,0.0411295464381654,0.00233763768326651,0.0102626075382439,0.0179212723902878
"overall_win_pct",0.0138899660344476,0.0413040985988731,0.0689216406462307,0.0140168898639147,0.0415688595860867,0.0691142010949748,0.00440150073903392,0.0193983698675143,0.0342618555893782
"team_win_pct",0.015734358668646,0.0468041817768179,0.0780540003126838,0.0155933818218685,0.0463307081984815,0.0771810119473566,0.00482371337336797,0.0214379124075869,0.0377961307456245
"prev_win_pct",0.0119686534348608,0.0358667995404726,0.0596142143829664,0.0114370169685098,0.0340608913946631,0.0565348558589906,0.00429822724467149,0.0191041570737126,0.0336892115908218
"prev_shotgun_rate",0.0187957654055923,0.0569140256530724,0.094064446532182,0.0183761697344937,0.0556137726643316,0.0921498697866412,0.00786249704191407,0.0352995059937621,0.0621347986739079
"prev_singleback_rate",0.0142740025721913,0.0433426194155637,0.0717225918296177,0.0137444935304016,0.0415774746644467,0.0691021757245921,0.00621671416349426,0.0278731634277968,0.0495016953051126
"prev_empty_rate",0.0122141861217151,0.0370421087687654,0.0615876817100229,0.0118154000730019,0.0354735692886119,0.0592565278056523,0.00409580465414952,0.0184954928807458,0.0327662228847313
"prev_iform_rate",0.0148381891212548,0.0446606817317315,0.0742066257498867,0.014485314804506,0.0434743294161099,0.0723767316691107,0.00537575827995499,0.0246345903113249,0.0430949868750816
"prev_stop_rate_run",0.0120765630644961,0.0359332912294724,0.0597491480557708,0.0119912828016398,0.0355175378336141,0.0591281212935329,0.00272501140184263,0.0122063868235699,0.0215743922737169
"prev_stop_rate_pass",0.0107608645580274,0.0321127019584099,0.0534333267665169,0.0109715595182993,0.0327164723076374,0.0544021746749879,0.00266619006889966,0.0117759290360484,0.0207979611042759
"shotgun_rate",0.0158703234702108,0.0474865115746935,0.0794519889415804,0.0159454359618897,0.047094722575869,0.078509186954236,0.00518958421641627,0.0232122205714835,0.0410094613142118
"singleback_rate",0.0126140652064196,0.0376878791894836,0.0630793482265425,0.0124454189594863,0.0367644933001985,0.0613058393981756,0.00445688474349767,0.0200308837153497,0.0350981276848157
"empty_rate",0.0124341967323244,0.0381829555336128,0.064154319702351,0.0124429727471498,0.0375222841755413,0.0628289334572396,0.00396567277588257,0.0177507223395101,0.0311126537932458
"iform_rate",0.0112377743835727,0.0329907389470679,0.0549111384404708,0.0112932467453226,0.0329334398751594,0.0547704806831938,0.00367429764141636,0.0168980704276395,0.0298306749782412
"shotgun_success",0.00970695007957847,0.0293031244390503,0.048772352886659,0.00952755121056806,0.0284663566035651,0.0474813896837726,0.00282245382906915,0.0127549611115592,0.0224883570476715
"singleback_success",0.00985278366513312,0.0295600485664812,0.0492526935980467,0.00976398440856976,0.0289504672539883,0.0480709799955326,0.00329557204748262,0.0146458603271962,0.0258901541189116
"empty_success",0.0101648320211587,0.0303334757436348,0.050498998092988,0.00993474679250657,0.0295461216694394,0.04913350897195,0.00324030492021502,0.0142804497778509,0.0251575175116715
"iform_success",0.0102311532965763,0.0305043512201935,0.0506469064354642,0.0101165032289743,0.0298468736299811,0.0495653872329181,0.00300443919653531,0.0133280203766345,0.0235559235433497
"def_stop_rate_run",0.00975213131504553,0.0290050210349872,0.0481943815276621,0.00999974880457454,0.0298835103282933,0.0496384377391192,0.00262096173390238,0.0117323842608907,0.0206471291754414
"def_stop_rate_pass",0.0101343439853061,0.0306335381575269,0.0511397961127076,0.0102142089903556,0.0302311344862541,0.0503460629680829,0.00261738264062904,0.0120559070396515,0.0212156689180415
"avg_pass_rushers",0.0117142442823349,0.0351792322734702,0.0583915473482497,0.011967693984727,0.0357638003973476,0.0593437309833928,0.00282932108491666,0.0130278788446651,0.0228820204545809
"avg_box_defenders",0.0111316744905099,0.0334544019377921,0.05580872298773,0.0114560804813636,0.0341797445043379,0.0568333742307089,0.00276635793629054,0.0124250511366753,0.021893969469485
"cover0_rate",0.0120041292558388,0.0364741963833354,0.0607758698512634,0.0125405005524334,0.0379122989265709,0.0633448147843836,0.0029625859243944,0.0130743385739325,0.0231957410762629
"cover1_rate",0.0189930691741828,0.0567437934461425,0.0947610217455175,0.0198890902370404,0.0589408075699738,0.0979291575454,0.00318628551514895,0.0141474612031707,0.0249619618460484
"cover2_rate",0.0139618762305897,0.0413147418218496,0.0687496025433639,0.0148008340732619,0.0435370857094126,0.0722332888584789,0.00271070595793575,0.0118605467221624,0.0209098922062304
"cover3_rate",0.0191965759877025,0.0575782247542624,0.0959659559901524,0.020486006005126,0.0609212421776923,0.101248990575211,0.0028465003610681,0.012689548667299,0.0225012289829597
"cover4_rate",0.0143168485152374,0.0428173369693417,0.071574127824379,0.0150294773450144,0.0447127764353732,0.0745016233016644,0.00278919325830941,0.0122444364770242,0.0216474464904177
"cover6_rate",0.0129333022794738,0.0387777345570398,0.0645067115946624,0.0131301911531122,0.0390267626363285,0.0649486525394581,0.0027367146146555,0.0120216493955167,0.021382092388729
"two_man_rate",0.00976799086588426,0.0299404496613157,0.0499801858839631,0.0100794135652625,0.0304034081723083,0.0506747684781792,0.00262702036053917,0.0113463491625911,0.0198710932889296
"prevent_rate",0.00827824379193645,0.0260107147208452,0.0440912579045578,0.00848436381765056,0.0260866246380007,0.043916183204498,0.00255414912230505,0.0116841875360674,0.0203297769391484
"roof_outdoors",0.0255201631107351,0.0762433671557177,0.126980705595645,0.0252230004333689,0.0748203282182291,0.124512657411271,0.00731225713796808,0.0324415045046905,0.0569954749427996
"posteam_type_home",0.0165790375442558,0.0497153006859948,0.0827465851847288,0.0163664797963673,0.0487220104487275,0.0808980378057536,0.00467576135018089,0.0208383827327979,0.0367488018788579
"down1_pct",0.0111919848951208,0.0329901970123428,0.0547687024491703,0.0109434667200287,0.0319632958352272,0.0529690418745087,0.00354300261387025,0.0162300929632108,0.0286131029679974
"down2_pct",0.0111838292394285,0.0337909142075531,0.0564419975076863,0.010884913907742,0.0325917129963677,0.0543727502260178,0.00339710170311471,0.0160174598931747,0.0280261869206559
"down3_pct",0.0115656801414863,0.0347963499039959,0.0581874773129488,0.011425384405079,0.0339403237966006,0.0566666623087131,0.00352557827149489,0.0161758593517243,0.0280643967239512
"down4_pct",0.010980995014206,0.0328372297495367,0.0550052920562531,0.0109833740308865,0.0326035326086996,0.0544370167136719,0.0032545734463496,0.0147556015268143,0.0262742124841463
"defteam_prev_game_off_4th_success",0.00838876806173605,0.0251014330674572,0.041695756172517,0.00843376211418471,0.0250687192724806,0.0415824252077659,0.00240035938714755,0.0103571007576534,0.018320433951534
"defteam_prev_game_off_4th_fail",0.00843776944724027,0.0252913176954215,0.0419796598370601,0.00842380234733781,0.025003673676594,0.041439181038253,0.00238987898257128,0.0105387943040182,0.0186241444144259
"offense_formation_EMPTY",0.0456293866522091,0.138119044288639,0.23067019888769,0.0454925129791538,0.137304972425026,0.229142777894129,NA,NA,NA
"offense_formation_SHOTGUN",0.0404549629932498,0.124067679190889,0.207615019339779,0.0401603945644018,0.122849684961749,0.205635265828899,NA,NA,NA
"offense_formation_SINGLEBACK",0.0406621350621918,0.125466756870014,0.209615239304674,0.0404257604367028,0.124315345899733,0.207892799077318,NA,NA,NA
"offense_formation_I_FORM",0.0460812283962079,0.140476769546854,0.234226279973456,0.0457692185714625,0.139408584887118,0.232360204077442,NA,NA,NA
"yardline_1_10",0.0280988556325834,0.0810424532134964,0.133680031496368,0.0281561794942057,0.0807478488900028,0.133189019090154,0.0132246476362552,0.0416331670270573,0.0716832570359052
"yardline_11_20",0.0302065301725156,0.0904589822221619,0.150750799594875,0.030651200329498,0.091338639784142,0.152057213327418,0.0117240114967263,0.0423468734940804,0.0748744678974752
"yardline_21_30",0.0291746075798475,0.0861844845750072,0.142903062427591,0.0293368813736967,0.0865110897659547,0.142854963246023,0.011708262073988,0.0412279861285193,0.0723545296339722
"yardline_41_50",0.0254203666654845,0.0754057779807633,0.125277450626801,0.0253931112921843,0.0748303840335592,0.124327069306835,0.0116729620319268,0.0375599654365072,0.0651531829981746
"yardline_51_60",0.0302195614248874,0.0921926612152168,0.153412972832831,0.0301270421726798,0.0912743937931779,0.151923905934828,0.0108271841822217,0.0398926144954474,0.0702217923476651
"yardline_61_70",0.0334311514872117,0.101148491284629,0.168970177393628,0.0333198924782793,0.0999171164549922,0.166844889785997,0.0103098944622571,0.0411593474566424,0.0724220606531625
"yardline_71_80",0.0417207652131269,0.12693746574564,0.212281905416701,0.0419128504894683,0.126276131816959,0.210378424253833,0.00997252758269314,0.0447631425254102,0.0805000414770904
"yardline_81_90",0.0621062304551484,0.21267726538739,0.351279967810906,0.0628896153167183,0.211251782723806,0.350265799221881,0.0112860114404088,0.0620805067698368,0.11547272374958
"yardline_91_100",0.10865971408599,0.424072037618441,0.734756120732509,0.104722339799651,0.397313724932793,0.690338790906613,0.0151289166399158,0.111203773553109,0.207265794045571
"year2017_team_ARI",0.201179036330902,0.587510307064593,0.976643444608665,0.201599193774818,0.589946916259804,0.982233549263973,NA,NA,NA
"year2017_team_BUF",0.205080130074028,0.624655558313805,1.04892876707291,0.208920213986702,0.645692192081682,1.07794077927155,NA,NA,NA
"year2017_team_CHI",0.184494099948185,0.54516679911859,0.91157775367187,0.187706967052572,0.556279860830393,0.930091310318478,NA,NA,NA
"year2017_team_CLE",0.216993571058979,0.67320749537057,1.11009472494585,0.213342376758197,0.63736082599681,1.05515851392459,NA,NA,NA
"year2017_team_DAL",0.185687372989884,0.564897793066405,0.94705737711394,0.18672890916097,0.562153132805414,0.939365935944395,NA,NA,NA
"year2017_team_DET",0.184216220194696,0.58473362130131,0.994779142769528,0.192182723177394,0.610109663967548,1.04476000891483,NA,NA,NA
"year2017_team_GB",0.176495012727034,0.55181403416493,0.925527101193984,0.177325667131347,0.54890172971836,0.924664166151289,NA,NA,NA
"year2017_team_HOU",0.225966034320631,0.816248418553842,1.44348546118434,0.22984387986999,0.786663566818413,1.37349842664064,NA,NA,NA
"year2017_team_MIA",0.193348690470119,0.610706840125109,1.01795932049642,0.197184710207835,0.61795955404531,1.02530483284277,NA,NA,NA
"year2017_team_MIN",0.199572246328135,0.618370022680614,1.03363126685108,0.199375049481077,0.612121980975682,1.0322535278358,NA,NA,NA
"year2017_team_NE",0.196334530334469,0.573018724517335,0.951290332343134,0.201751508203409,0.586663083525499,0.973403417834865,NA,NA,NA
"year2017_team_SF",0.203495020280162,0.873547917538119,1.58533851408611,0.206535702320381,0.844708133596365,1.52007371527975,NA,NA,NA
"year2017_team_BAL",0.210539993075123,0.671369625187387,1.10771171897057,0.20726052670369,0.657649972864443,1.07715500384495,NA,NA,NA
"year2017_team_DEN",0.192943490360998,0.566300546986998,0.940736889460502,0.19626970740932,0.575058938681646,0.954534026831724,NA,NA,NA
"year2017_team_LA",0.189027663032553,0.56844215956196,0.95897033846268,0.196653463502332,0.592017751228384,0.9930371481194,NA,NA,NA
"year2017_team_NYG",0.186260056112502,0.547080361334589,0.909531125698308,0.185003562000195,0.540843284068155,0.897610200524014,NA,NA,NA
"year2017_team_OAK",0.201458203204286,0.612078259381495,1.01959353660005,0.194419270870289,0.587749994849329,0.974957265216656,NA,NA,NA
"year2017_team_SEA",0.198242925588268,0.574991839838872,0.955435056615479,0.198917153302557,0.585532424379667,0.973651903270703,NA,NA,NA
"year2017_team_CAR",0.227911702687428,0.64773940202717,1.07009588308997,0.230159703092636,0.663855437420741,1.09099520572007,NA,NA,NA
"year2017_team_CIN",0.215989099619084,0.626822762334903,1.0407536222764,0.216638669934756,0.625200892474428,1.03443197580691,NA,NA,NA
"year2017_team_IND",0.19013803414767,0.564137822735322,0.944043589291526,0.193697586687424,0.571252456173301,0.95316251474993,NA,NA,NA
"year2017_team_NO",0.233592337273014,0.73516249623832,1.2236455279015,0.226793423010932,0.712199826035482,1.20236725944554,NA,NA,NA
"year2017_team_PHI",0.191102765211253,0.561485170114345,0.936357327316807,0.198796654434822,0.583209005871938,0.970096459070749,NA,NA,NA
"year2017_team_PIT",0.18837676986332,0.719039884969669,1.28068790492042,0.188884982611229,0.693997367641326,1.22975764641324,NA,NA,NA
"year2017_team_TEN",0.231197675779087,0.657448591364546,1.09377758033615,0.22051810272544,0.640798757185334,1.07297021144218,NA,NA,NA
"year2017_team_WAS",0.202500681795036,0.589709408900957,0.990323914749507,0.207640751982618,0.597028935987773,0.994401702849131,NA,NA,NA
"year2017_team_KC",0.209531836707503,0.654919958061163,1.10661127515226,0.213560805135183,0.652890047284768,1.10401447126184,NA,NA,NA
"year2017_team_LAC",0.201122251339457,0.579898594992653,0.969707584942178,0.199633001372023,0.578790432562002,0.966317636649845,NA,NA,NA
"year2017_team_NYJ",0.223013782563805,0.631840643509886,1.04636202239092,0.230006251351293,0.662683337918562,1.09666438367742,NA,NA,NA
"year2017_team_TB",0.247678262705528,0.720635333010968,1.17879633738682,0.25087648592775,0.722382992275597,1.21018127496725,NA,NA,NA
"year2017_team_ATL",0.198679358017294,0.564475577870825,0.937930267365261,0.208380360700778,0.599838208343008,0.994817447426062,NA,NA,NA
