"","Starter OLS","Starter Probit","Starter Logit","Player OLS","Player Probit","Player Logit","Attempt OLS","Attempt Probit","Attempt Logit"
"(Intercept)",0.228065213844951,0.651629745099591,1.25132002407006,0.323831638036169,0.981899101831953,1.72690533892103,0.0663064583337753,0.171813060252865,0.509427151813368
"ydstogo",0.00948229560362009,0.0371146795376009,0.0636633276097114,0.00963186659028992,0.0375229179211053,0.0640210054507283,0.00245074662077445,0.0201254341060445,0.034817602589355
"posteam_timeouts_remaining",0.00971583640321074,0.0297518500648482,0.0496588228279837,0.00973852940211754,0.0293879063380235,0.0489028930290388,0.00305937999982553,0.0118081253145439,0.0206698789243445
"defteam_timeouts_remaining",0.00932331034364112,0.0281370150633078,0.0467790499561673,0.00940773376169507,0.0282375072172722,0.0467842130180615,0.00298317969094563,0.012017676374161,0.0211190735878418
"rush_attempt",0.0221909131685291,0.0658414629320204,0.109874137681837,0.0221268707789877,0.0652910219208132,0.108643145464196,NA,NA,NA
"week",0.010608049610942,0.0317772878370871,0.0529734478086873,0.0105656596460913,0.0314401907700614,0.0522457597195597,0.00284632375093851,0.0126186080418804,0.0221191786753043
"temp",0.0112453280596942,0.0337248761518149,0.0561207111264138,0.0110406830626962,0.0329106259454741,0.0548934649036369,0.00307576835604893,0.0139194151093542,0.0243708609775928
"wind",0.0112105112220196,0.0340245493112196,0.0567171040449414,0.0111052827179391,0.0335646800824363,0.056045277362652,0.00310902068138937,0.0138798003426547,0.0241714472157379
"vegas_wp",0.0117617094919006,0.0363573195540459,0.0610324109410449,0.0117664944931274,0.0358607074607896,0.0598890926210422,0.00627787403411958,0.0288251564829217,0.0508244324854666
"spread_line",0.0130824039283862,0.0392168642746943,0.0653523398271173,0.0129165873653672,0.0385315111829142,0.0641621410067794,0.00233792244748309,0.0104631541021674,0.0183797137508276
"total_line",0.0135409438999509,0.0403691575397846,0.0672041013538543,0.0134723829962847,0.0402047750079473,0.0668086261463886,0.0032781443157378,0.0141886960464391,0.0250531589795393
