"","Starter OLS","Starter Probit","Starter Logit","Player OLS","Player Probit","Player Logit","Attempt OLS","Attempt Probit","Attempt Logit"
"(Intercept)",0.289883015359417,NA,NA,0.422085482623651,NA,NA,0.0668280586136031,NA,NA
"ydstogo",0.00886753814928132,0.0132346179283615,0.0142152828848534,0.00914785418657264,0.0133805537268978,0.0143363437792651,0.00245214772375485,0.00377249779380907,0.00304165769651293
"posteam_timeouts_remaining",0.00954833277147858,0.0110239585062906,0.0115260373481735,0.00958189196820302,0.0110031056124867,0.0114746210274793,0.00305940179548616,0.00278648954873363,0.00243421280722227
"defteam_timeouts_remaining",0.00935871055832785,0.0107678619873572,0.0112146921659857,0.00942197018800811,0.0108025352242825,0.0112327293212226,0.00298518020725896,0.00280493267641939,0.0024370300769468
"rush_attempt",0.0222556924136033,0.0246364150910324,0.0255004377009174,0.0225531341108621,0.024845074943982,0.025678003871285,NA,NA,NA
"week",0.0106697608057215,0.0122137536339688,0.0127872427663612,0.0106919638500414,0.0122203912672361,0.0127274140634307,0.00284742800097753,0.00293442858685891,0.00254867943126015
"temp",0.0110770891483912,0.0127276298248713,0.0133471342029291,0.0110743302294536,0.0127062346969333,0.0133124433995279,0.0030809858125377,0.00323130588589975,0.0028042978782774
"wind",0.0113544330645288,0.0132002636444881,0.0138205928826508,0.0111268162854853,0.0129487607985618,0.0135649650748716,0.00311413515144104,0.00324106654285458,0.00279489415232115
"vegas_wp",0.0115396683550259,0.0132752696525643,0.0138855115877226,0.01170018200745,0.0134128669622611,0.0139960610705161,0.00628803683106864,0.00672158458038112,0.00592565234854339
"spread_line",0.0131724944965517,0.0151420415872882,0.0158466388320457,0.013073443249924,0.014971258951742,0.0156410860556933,0.00233086584567346,0.00243817412025591,0.00211691577216669
"total_line",0.0138903515643399,0.0158430695154531,0.0165451659276598,0.0137632183417706,0.0156581000769676,0.0163099011407131,0.00333768916807198,0.00337261620997802,0.00294114363138606
"prep_days",0.00807464498193317,0.00932829404210417,0.00974642513754889,0.00806519587216933,0.00924987893720155,0.00966200012614037,0.00234623266668659,0.00240909792396865,0.00207628010452793
"overall_win_pct",0.0139658066995989,0.0159587001375824,0.016749348091981,0.0138811983787977,0.0157385297345122,0.0164706164884015,0.00446930202310125,0.00463267825983393,0.00403977022454107
"team_win_pct",0.0154866194598101,0.0176330747144847,0.018485723526443,0.0155804515775903,0.0176411579464273,0.0184269865286595,0.00481935777253525,0.00500744808288107,0.00436733519714641
"prev_win_pct",0.0116286440241313,0.013406374645476,0.0139626388642817,0.0115028929532239,0.0131612437623089,0.013709996547805,0.00419698019087245,0.00434602777708517,0.00377877343790274
"prev_shotgun_rate",0.0184073238375939,0.0213192453614508,0.0222913711094788,0.0183990421141151,0.021287422490799,0.0222441048773553,0.00791113098579781,0.00819043693117042,0.00715254064708635
"prev_singleback_rate",0.0142845479818086,0.0166324758889131,0.0173914195872092,0.014056717391689,0.0163487940600267,0.0170774973707963,0.00628880903780434,0.00654126441186635,0.0057529681270334
"prev_empty_rate",0.0118953828044497,0.0137687782179643,0.0144868459407993,0.0119810566418628,0.0138524369837195,0.0145400515620322,0.00410085974135864,0.00428183033145532,0.0037625747364106
"prev_iform_rate",0.0145464375342476,0.016741960964278,0.0175084230449538,0.014408850678216,0.0165689624366394,0.017337420920157,0.00525694930424547,0.00559835473405633,0.00486606106468219
"prev_stop_rate_run",0.0119476709736751,0.0136807139210062,0.01425674543332,0.0121038941510217,0.0137903442110654,0.0143752011735581,0.00273642219260585,0.00287609594691282,0.00251132913385193
"prev_stop_rate_pass",0.0107021995924889,0.0121754966774455,0.0127009873539933,0.0108458200179799,0.0124159364232246,0.0129632630866398,0.00269759259208119,0.00277339301689393,0.00242693205960387
