"","Starter OLS","Starter Probit","Starter Logit","Player OLS","Player Probit","Player Logit","Attempt OLS","Attempt Probit","Attempt Logit"
"(Intercept)",0.217873802196572,NA,NA,0.323085037259797,NA,NA,0.0678493708315521,NA,NA
"ydstogo",0.00911061723287699,0.0132581591529298,0.0142465618921656,0.00920297648001166,0.0133424190594507,0.0142186719056026,0.00245188508906768,0.0037785592447254,0.00303061650857259
"posteam_timeouts_remaining",0.00961836330491936,0.0110708438132986,0.0115304198705754,0.00959369523926597,0.0109633899413392,0.0114131358765907,0.00306554903735507,0.00279748233813986,0.00243936693930426
"defteam_timeouts_remaining",0.0093813075922273,0.0107185376512535,0.0111270813393888,0.00940676491066934,0.0107584886040273,0.0111596707868884,0.00298134128120423,0.00280075272696567,0.002433507783756
"rush_attempt",0.0221938040308747,0.0242150010237184,0.0250301962646561,0.0222400313226628,0.0241799819472161,0.0249387537701721,NA,NA,NA
"week",0.010650686427431,0.0121556341570964,0.0126546906149447,0.0105551692893705,0.0119785205382575,0.012471456673175,0.00284386201710817,0.00293436027250501,0.00254486386114203
"temp",0.0111711442861955,0.0127657197365231,0.0133300765681204,0.0110151130360516,0.0124953526384239,0.01304996563843,0.00307423558890333,0.00323276220587153,0.00279959316521934
"wind",0.0112269892929269,0.0130473561200561,0.0136505693843662,0.0111243803896852,0.0128686060309024,0.0134464064707522,0.00311591158089335,0.00324663047052563,0.00279496584219782
"vegas_wp",0.011512898477177,0.0131239263415279,0.0136911941235696,0.0115542421160346,0.0131110190404697,0.0136307089027493,0.00626219611738299,0.00670052395011441,0.00590559118076586
"spread_line",0.0132290686106303,0.0151167458035288,0.0157354013414263,0.0128696211487421,0.0146244621744605,0.0152657304634976,0.00233932334323767,0.00244946412253304,0.00212476790831562
"total_line",0.0141518561031573,0.0160737044289758,0.0167007382837915,0.0134347949928592,0.0152739920592304,0.0159162868592623,0.00333597854787059,0.00338067887898493,0.00294793264374552
"prep_days",0.00812783764242967,0.00944871489180777,0.00984584044742844,0.00807115327563483,0.00927862439352813,0.00967847229213926,0.00233541683507127,0.00239361568464069,0.00206351056759806
"overall_win_pct",0.0138055493699587,0.0157316086812063,0.0164460428079079,0.0139641451571715,0.0158100435277659,0.0164978968978126,0.00435088775560966,0.00447840748348997,0.00390794603492323
"team_win_pct",0.0156177041738177,0.017738562456727,0.0185226013150599,0.0156009860895282,0.0176232275836391,0.018394387516508,0.0047540278937359,0.00491618664355234,0.00429879802735335
"prev_win_pct",0.0116148992833366,0.0132346157628694,0.0137578578552304,0.0113861762598277,0.0129380744274406,0.0134719656036099,0.00419721842928191,0.00433713672616269,0.0037794385335125
"prev_shotgun_rate",0.0186860986891955,0.0216728218985303,0.0224700356000451,0.0181886227882452,0.0210123474729655,0.0219079705876309,0.00785202289900578,0.00821135925300193,0.00716065771192971
"prev_singleback_rate",0.0142007136374413,0.0163999598589132,0.0170418948111746,0.0136924811705698,0.0158346844340764,0.016531950656846,0.00629759995303957,0.00660896775346475,0.00579812695836612
"prev_empty_rate",0.0120213388097747,0.013822586395732,0.0144455736867985,0.0117939748294691,0.0135809467884335,0.0142500269888853,0.0041049384419646,0.00433335814022403,0.00379752221268003
"prev_iform_rate",0.0146694237738781,0.0168077971453914,0.0174853951983284,0.0142931055608598,0.0163771683262706,0.017127646631396,0.00529561359661865,0.00565902887508908,0.00489419944356196
"prev_stop_rate_run",0.0120055416732258,0.0136059511068107,0.0141566759238314,0.0121785290942915,0.0137458542841007,0.0143214467234549,0.0027364387616374,0.00288253317113938,0.00251449649349617
"prev_stop_rate_pass",0.0106952047493421,0.0122616589171828,0.0127985818503083,0.0107852525336336,0.0122508974558048,0.0127851409794258,0.00267164943333469,0.00277758739686297,0.00242678162743459
"shotgun_rate",0.0158437571723011,0.0181332513731791,0.0189918939503508,0.015807066498336,0.0178504590665682,0.0186534842474559,0.00520219332522634,0.00546079008695803,0.00476308402844226
"singleback_rate",0.0124903979967125,0.0142185851202621,0.0148692493880322,0.0125972198056155,0.0142282426577137,0.0148388482871586,0.0044890215442363,0.00476579149943537,0.00411236320694821
"empty_rate",0.0124472705334687,0.0146854949615262,0.0154186411747653,0.012382596510542,0.0143218953176856,0.0150325108496784,0.00398991726832164,0.00419344273320703,0.00363278295515094
"iform_rate",0.0112930363106016,0.012654298877285,0.0131872340486448,0.0112076023475989,0.0124866384271128,0.0130022187333358,0.00369415892740594,0.00397994348983955,0.0034693961156965
"shotgun_success",0.00949750258648739,0.0109545983024363,0.0114634333687769,0.00950578027866859,0.0109020740348694,0.011401854970229,0.00278762992687124,0.00293088381176659,0.00255500980622225
