"","Starter OLS","Starter Probit","Starter Logit","Player OLS","Player Probit","Player Logit","Attempt OLS","Attempt Probit","Attempt Logit"
"(Intercept)",0.741995620114812,NA,NA,-1.25002360526573,NA,NA,4.59095872588652,NA,NA
"ydstogo",-12.6363314873345,-11.2034689248765,-11.0131255921012,-12.1455574414348,-10.782805451968,-10.6522043917527,-45.0862369876402,-34.7859594555982,-42.8359715881306
"posteam_timeouts_remaining",1.52265380212127,1.6725355296443,1.76466215546049,1.16994479374729,1.31796070941817,1.37075182291319,-11.6736835066442,-10.705974487853,-10.148384686546
"defteam_timeouts_remaining",0.824395659966864,0.94608954961576,0.805704803882556,1.10699583233882,1.25966077683283,1.13634066472441,-0.839725195933473,-1.28598024378103,-0.92456549675719
"rush_attempt",6.63943336664475,6.76178825938682,6.65513459898313,6.98423201335627,7.09336143538374,7.04248806299087,NA,NA,NA
"week",0.950862963490774,0.897978043266214,0.898872474369673,0.310661528326174,0.178908257835353,0.181949556216154,1.70479856735301,1.89980476261792,1.82689968767049
"temp",-0.585739495061422,-0.775646589163917,-0.77034247340419,-1.06248956688662,-1.24249639845736,-1.20892680985051,-1.71298746088274,-2.07476937648368,-2.43250594128909
"wind",0.854523873321882,0.828103618350793,0.859373415384475,0.995416492761886,0.96447503427463,1.03454520632202,-1.26411807542895,-1.08197709984981,-1.15168384933899
"vegas_wp",1.47964987379059,1.58017872018305,1.52070250597692,1.59723625644162,1.69505624798554,1.64650089156629,-17.2932500785672,-15.3864091720447,-15.5802266720185
"spread_line",-0.521141319275267,-0.485433246103475,-0.525313119398104,-0.191466762611908,-0.108900315294304,-0.163267212451983,0.277810927058225,0.17599565158076,0.281949535943063
"total_line",1.79411957293419,1.84020893060811,1.90156360378602,1.78013569487695,1.69469947101209,1.74442581528292,-1.88743319085312,-1.18251611603004,-1.30716154904831
"prep_days",0.844290140346474,0.984262884289847,0.927780001850187,0.863569152274169,0.882649058625201,0.812760128513776,1.29439089916381,1.3092687846145,1.35624600036759
"overall_win_pct",0.709088574974045,0.647394925981481,0.614556022532421,0.582849491628233,0.507096300067565,0.471033392542334,-0.109185764617617,-0.319041872915978,-0.383851930049695
"team_win_pct",1.51269022372836,1.68532149649743,1.71615068653859,1.45597072549742,1.56503964749686,1.57863398949968,2.98783394568421,2.70309723258408,3.00277370360528
"prev_win_pct",-2.5531295064357,-2.85792122234128,-2.78234614185357,-2.81759955132746,-3.07104387667256,-3.00645139193936,0.857756024376222,0.837234721903193,0.842890629830409
"prev_shotgun_rate",0.430325135963342,0.393524793029845,0.489221130017995,0.116601866035241,0.150838205696527,0.201481044354471,0.195498186669576,0.444095114602132,0.243777351618992
"prev_singleback_rate",0.294919540256443,0.307224171125367,0.381494776990062,0.336769799229118,0.365219052808781,0.456028884277603,0.389582909778504,0.65348416055858,0.594333478696265
"prev_empty_rate",0.975946682825817,0.996568228363352,0.999745315431246,0.648702448846818,0.731986209096852,0.718078179658363,-0.706661562339151,-0.379114872988915,-0.38238283694802
"prev_iform_rate",-0.0709633472932172,-0.204022566623451,-0.0894306110615125,0.0304490351743894,0.00753613319998994,0.0835590733370045,-0.231817971498748,0.217160736034895,-0.0877675410698886
"prev_stop_rate_run",-0.0504565964296576,0.0421720022069747,0.0570207063736406,0.0879013701047164,0.169217102877232,0.167537566169133,-0.525972452448541,-0.909190243465016,-1.06769925451584
"prev_stop_rate_pass",-3.16006096168218,-3.22179286222931,-3.30355035991662,-2.88154776905796,-2.98732271045751,-3.0408761939762,-2.59883539740649,-2.04023596023337,-2.0233018849384
"shotgun_rate",0.541508191547407,0.599742841068258,0.546116715045415,0.690950876960203,0.781648193602926,0.735300120693327,0.00750175398186358,-0.216230224894663,0.00839261244362001
"singleback_rate",0.0752045111158662,0.113665676555677,0.0747599793206582,0.221686784646943,0.262905246651433,0.260478950964479,-0.328461653060621,-0.276496158204271,-0.627024013959216
"empty_rate",-0.485626089639112,-0.656262421560558,-0.67655307808134,-0.65556797721987,-0.738877677582769,-0.739698962276756,0.626854095016831,0.392155850351694,0.413823219314023
"iform_rate",-1.60567700142847,-1.57380127245046,-1.62511384851909,-1.67323026638601,-1.67100153931457,-1.7414714437168,-0.782551893037193,-0.743662974528735,-0.898958259760312
"shotgun_success",-2.59569955705677,-2.73555810101964,-2.73523476023024,-2.21767909401162,-2.3506755697556,-2.3168136247797,2.6150897761271,2.02446041658163,2.06747701946765
"singleback_success",-1.34576495735844,-1.53818773254713,-1.59056068395621,-0.90436933931278,-1.02289578567772,-1.0491590304751,-0.0228165043889826,-0.251017782877003,-0.0833550007250813
"empty_success",-0.964179481506574,-1.02559815068548,-0.988683236239496,-0.359510681075335,-0.42032841786666,-0.38046733239322,0.785294272678054,0.693811927008691,0.763412902983258
"iform_success",-1.27166251500066,-1.25129307985847,-1.29017374638483,-1.48758985756914,-1.47472099523687,-1.48723580527952,1.85811465683824,2.15107159309296,2.0811711566131
"def_stop_rate_run",1.85717757810345,2.08312897765661,2.1433655332103,1.71377237629865,1.90840964330906,1.94497044599197,-0.781735851256428,-0.471305931570601,-0.439998441288311
"def_stop_rate_pass",-1.36352193668594,-1.44395750316238,-1.37479367313613,-1.02955014816536,-1.16700729680392,-1.06093360726516,-5.84495108637555,-4.99712261797467,-4.89953080332256
"avg_pass_rushers",-1.02897440802278,-1.22146220626034,-1.18711125731999,-0.933537806325255,-1.01860588872959,-0.955068150755478,0.757052408292112,1.04842780519127,0.869333909380951
